Celebrity,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,Age,Season,results,placement,Score,Week,Judge_ID,Final_Rank,Final_Status,Elim_Week,Active,Total_Score,Max_Possible_Score,Percent_Score,Standardized_Score,Num_Judges,Week_Rank
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,7,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,7,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,7,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,8,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,8,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,8,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,8,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,9,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,9,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,9,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,9,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,10,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,10,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,10,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,10,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,11,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,11,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,11,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,11,4,,Eliminated,1.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,1,1,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,1,2,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,1,3,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,1,4,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.5,2,1,,Eliminated,3.0,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,8.5,2,2,,Eliminated,3.0,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,8.0,2,3,,Eliminated,3.0,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.5,2,4,,Eliminated,3.0,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,3,1,,Eliminated,3.0,1,29.0,40,0.13744075829383887,-1.6399961665583636,4,5.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,8.0,3,2,,Eliminated,3.0,1,29.0,40,0.13744075829383887,-1.6399961665583636,4,5.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,3,3,,Eliminated,3.0,1,29.0,40,0.13744075829383887,-1.6399961665583636,4,5.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,3,4,,Eliminated,3.0,1,29.0,40,0.13744075829383887,-1.6399961665583636,4,5.0
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,4,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,4,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,4,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,4,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,5,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,5,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,5,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,5,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,6,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,6,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,6,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,6,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,7,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,7,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,7,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,7,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,8,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,8,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,8,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,8,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,9,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,9,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,9,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,9,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,10,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,10,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,10,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,10,4,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,11,1,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,11,2,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,11,3,,Eliminated,3.0,0,,0,,,0,
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,,11,4,,Eliminated,3.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,6.0,1,1,,Eliminated,1.0,1,18.0,30,0.08571428571428572,-1.267731382092775,3,6.0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,6.0,1,2,,Eliminated,1.0,1,18.0,30,0.08571428571428572,-1.267731382092775,3,6.0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,6.0,1,3,,Eliminated,1.0,1,18.0,30,0.08571428571428572,-1.267731382092775,3,6.0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,1,4,,Eliminated,1.0,1,18.0,30,0.08571428571428572,-1.267731382092775,3,6.0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,2,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,2,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,2,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,2,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,3,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,3,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,3,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,3,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,4,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,4,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,4,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,4,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,5,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,5,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,5,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,5,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,6,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,6,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,6,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,6,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,7,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,7,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,7,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,7,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,8,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,8,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,8,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,8,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,9,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,9,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,9,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,9,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,10,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,10,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,10,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,10,4,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,11,1,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,11,2,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,11,3,,Eliminated,1.0,0,,0,,,0,
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,,11,4,,Eliminated,1.0,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,1,1,2.0,Finalist,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,1,2,2.0,Finalist,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,1,3,2.0,Finalist,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,1,4,2.0,Finalist,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,7.5,2,1,2.0,Finalist,,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,2,2,2.0,Finalist,,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,2,3,2.0,Finalist,,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,8.0,2,4,2.0,Finalist,,1,31.5,40,0.11775700934579439,-0.7657239254178303,4,4.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,3,1,2.0,Finalist,,1,38.0,40,0.18009478672985782,0.7535117522024922,4,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,3,2,2.0,Finalist,,1,38.0,40,0.18009478672985782,0.7535117522024922,4,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,3,3,2.0,Finalist,,1,38.0,40,0.18009478672985782,0.7535117522024922,4,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,3,4,2.0,Finalist,,1,38.0,40,0.18009478672985782,0.7535117522024922,4,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,4,1,2.0,Finalist,,1,28.5,30,0.3333333333333333,0.0,3,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,4,2,2.0,Finalist,,1,28.5,30,0.3333333333333333,0.0,3,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,9.5,4,3,2.0,Finalist,,1,28.5,30,0.3333333333333333,0.0,3,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,4,4,2.0,Finalist,,1,28.5,30,0.3333333333333333,0.0,3,2.0
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,5,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,5,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,5,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,5,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,6,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,6,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,6,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,6,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,7,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,7,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,7,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,7,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,8,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,8,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,8,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,8,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,9,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,9,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,9,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,9,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,10,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,10,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,10,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,10,4,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,11,1,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,11,2,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,11,3,2.0,Finalist,,0,,0,,,0,
Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,,11,4,2.0,Finalist,,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,6.0,1,1,,Eliminated,2.0,1,17.0,30,0.08095238095238096,-1.6903085094570331,3,7.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,5.0,1,2,,Eliminated,2.0,1,17.0,30,0.08095238095238096,-1.6903085094570331,3,7.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,6.0,1,3,,Eliminated,2.0,1,17.0,30,0.08095238095238096,-1.6903085094570331,3,7.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,1,4,,Eliminated,2.0,1,17.0,30,0.08095238095238096,-1.6903085094570331,3,7.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,7.5,2,1,,Eliminated,2.0,1,29.5,40,0.1102803738317757,-1.5561486226233325,4,5.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,8.0,2,2,,Eliminated,2.0,1,29.5,40,0.1102803738317757,-1.5561486226233325,4,5.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,7.0,2,3,,Eliminated,2.0,1,29.5,40,0.1102803738317757,-1.5561486226233325,4,5.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,7.0,2,4,,Eliminated,2.0,1,29.5,40,0.1102803738317757,-1.5561486226233325,4,5.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,3,1,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,3,2,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,3,3,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,3,4,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,4,1,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,4,2,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,4,3,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,4,4,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,5,1,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,5,2,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,5,3,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,5,4,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,6,1,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,6,2,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,6,3,,Eliminated,2.0,0,,0,,,0,
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,,6,4,,Eliminated,2.0,0,,0,,,0,
