Season,Week,Celebrity,Rank_mean_sigma0.3,Rank_mean_sigma0.5,Rank_mean_sigma1,Rank_mean_existing,Delta_mean_0.3_minus_0.5,Delta_mean_1_minus_0.5
31,4,Daniel Durant,7.6433333333333335,8.896666666666667,7.261666666666667,6.623,-1.253333333,-1.635
31,4,Gabby Windey,5.776666666666666,3.5883333333333334,4.73,5.646,2.188333333333333,1.141666666666667
31,4,Heidi D'Amelio,8.808333333333334,9.733333333333333,10.593333333333334,11.502,-0.925,0.8600000000000012
31,4,Jessie James Decker,10.306666666666667,7.046666666666667,7.371666666666667,7.462,3.26,0.3250000000000002
31,4,Jordin Sparks,3.3116666666666665,4.01,4.42,4.55,-0.698333333,0.41000000000000014
31,4,Joseph Baena,11.258333333333333,11.733333333333333,10.211666666666666,8.293,-0.475,-1.521666667
31,4,Sam Champion,12.06,12.241666666666667,11.776666666666667,11.937,-0.181666667,-0.465
31,4,Selma Blair,5.796666666666667,5.495,8.65,8.393,0.30166666666666675,3.1550000000000002
31,4,Shangela,3.618333333333333,5.331666666666667,3.3833333333333333,3.048,-1.713333333,-1.948333333
31,4,Trevor Donovan,5.028333333333333,5.621666666666667,3.8333333333333335,3.343,-0.593333333,-1.788333333
31,4,Vinny Guadagnino,10.921666666666667,8.873333333333333,5.52,6.36,2.048333333333334,-3.353333333
31,4,Wayne Brady,2.53,4.631666666666667,6.02,5.675,-2.101666667,1.3883333333333328
31,5,Charli D'Amelio,3.8433333333333333,5.995,6.045,7.966,-2.151666667,0.04999999999999982
31,5,Daniel Durant,7.5616666666666665,6.726666666666667,4.733333333333333,3.411,0.835,-1.993333333
31,5,Gabby Windey,1.4633333333333334,2.0366666666666666,3.131666666666667,3.079,-0.573333333,1.0950000000000002
31,5,Heidi D'Amelio,6.87,6.288333333333333,5.7283333333333335,7.448,0.581666666666667,-0.56
31,5,Jessie James Decker,3.868333333333333,2.8533333333333335,2.985,2.957,1.0149999999999997,0.13166666666666638
31,5,Jordin Sparks,8.096666666666666,6.47,5.3116666666666665,3.548,1.626666666666666,-1.158333333
31,5,Joseph Baena,7.291666666666667,8.29,7.616666666666666,7.879,-0.998333333,-0.673333333
31,5,Selma Blair,5.836666666666667,8.41,7.743333333333333,9.956,-2.573333333,-0.666666667
31,5,Shangela,4.578333333333333,2.96,4.7683333333333335,3.729,1.6183333333333332,1.8083333333333336
31,5,Trevor Donovan,9.94,7.323333333333333,8.715,7.332,2.6166666666666663,1.3916666666666666
31,5,Vinny Guadagnino,11.918333333333333,11.92,11.576666666666666,11.249,-0.001666667,-0.343333333
31,5,Wayne Brady,6.7316666666666665,8.726666666666667,9.645,9.446,-1.995,0.918333333333333
31,6,Charli D'Amelio,2.175,1.3683333333333334,2.9833333333333334,4.891,0.8066666666666664,1.615
31,6,Daniel Durant,7.583333333333333,7.218333333333334,5.111666666666666,4.669,0.3649999999999993,-2.106666667
31,6,Gabby Windey,5.946666666666666,5.105,8.798333333333334,7.977,0.8416666666666659,3.6933333333333334
31,6,Heidi D'Amelio,5.325,5.47,6.7683333333333335,6.274,-0.145,1.2983333333333338
31,6,Jessie James Decker,8.941666666666666,8.82,8.646666666666667,8.198,0.12166666666666615,-0.173333333
31,6,Jordin Sparks,5.988333333333333,5.391666666666667,5.516666666666667,5.939,0.5966666666666667,0.125
31,6,Shangela,5.065,5.755,4.81,6.053,-0.69,-0.945
31,6,Trevor Donovan,2.885,3.3016666666666667,1.9966666666666666,1.499,-0.416666667,-1.305
31,6,Vinny Guadagnino,9.36,9.378333333333334,7.1466666666666665,6.414,-0.018333333,-2.231666667
31,6,Wayne Brady,1.73,3.191666666666667,3.2216666666666667,3.086,-1.461666667,0.029999999999999805
31,7,Charli D'Amelio,2.8766666666666665,4.826666666666667,5.6066666666666665,5.427,-1.95,0.7799999999999994
31,7,Daniel Durant,5.803333333333334,4.553333333333334,4.285,4.686,1.25,-0.268333333
31,7,Gabby Windey,4.54,5.211666666666667,4.638333333333334,5.353,-0.671666667,-0.573333333
31,7,Heidi D'Amelio,6.77,5.456666666666667,4.38,5.352,1.3133333333333326,-1.076666667
31,7,Jordin Sparks,8.27,7.796666666666667,7.8566666666666665,8.205,0.4733333333333327,0.05999999999999961
31,7,Shangela,2.421666666666667,1.3083333333333333,1.29,2,1.1133333333333335,-0.018333333
31,7,Trevor Donovan,3.0533333333333332,7.323333333333333,7.985,6.926,-4.27,0.6616666666666671
31,7,Vinny Guadagnino,4.755,4.63,3.9833333333333334,2.199,0.125,-0.646666667
31,7,Wayne Brady,6.51,3.8933333333333335,4.975,4.852,2.6166666666666663,1.081666666666666
32,1,Adrian Peterson,4.265,5.201666666666667,5.995,10.252,-0.936666667,0.793333333333333
32,1,Alyson Hannigan,11.543333333333333,11.99,11.015,8.333,-0.446666667,-0.975
32,1,Ariana Madix,4.09,4.003333333333333,4.7316666666666665,7.778,0.08666666666666689,0.7283333333333335
32,1,Barry Williams,7.8533333333333335,6.261666666666667,6.678333333333334,7.07,1.5916666666666668,0.41666666666666696
32,1,Charity Lawson,1,1,1.11,2.737,0,0.1100000000000001
32,1,Harry Jowsey,11.256666666666666,10.015,9.956666666666667,7.182,1.2416666666666654,-0.058333333
32,1,Jamie Lynn Spears,9.325,9.82,7.858333333333333,4.482,-0.495,-1.961666667
32,1,Jason Mraz,2.513333333333333,3.055,3.493333333333333,10.929,-0.541666667,0.438333333333333
32,1,Lele Pons,3.808333333333333,5.003333333333333,5.535,3.231,-1.195,0.5316666666666672
32,1,Matt Walsh,13.948333333333334,13.975,13.96,12.242,-0.026666667,-0.015
32,1,Mauricio Umansky,9.701666666666666,8.408333333333333,7.778333333333333,3.745,1.293333333333333,-0.63
32,1,Mira Sorvino,7.926666666666667,9.265,9.818333333333333,9.835,-1.338333333,0.5533333333333328
32,1,Tyson Beckford,12.053333333333333,11.273333333333333,10.485,10.034,0.7799999999999994,-0.788333333
32,1,Xochitl Gomez,5.715,5.7283333333333335,6.585,7.15,-0.013333333,0.8566666666666665
32,2,Adrian Peterson,11.713333333333333,11.636666666666667,10.826666666666666,12.437,0.07666666666666622,-0.81
32,2,Alyson Hannigan,6.666666666666667,5.006666666666667,6.2,8.096,1.6600000000000001,1.1933333333333334
32,2,Ariana Madix,4.836666666666667,5.963333333333333,5.446666666666666,5.23,-1.126666667,-0.516666667
32,2,Barry Williams,9.588333333333333,9.105,8.348333333333333,3.202,0.4833333333333325,-0.756666667
32,2,Charity Lawson,3.316666666666667,3.6433333333333335,5.101666666666667,6.653,-0.326666667,1.458333333333333
32,2,Harry Jowsey,10.611666666666666,10.111666666666666,10.58,7.945,0.5,0.4683333333333337
32,2,Jamie Lynn Spears,9.265,8.98,8.78,12.22,0.28500000000000014,-0.2
32,2,Jason Mraz,2.415,2.015,2.41,5.026,0.3999999999999999,0.395
32,2,Lele Pons,4.126666666666667,4.823333333333333,5.496666666666667,6.28,-0.696666667,0.6733333333333338
32,2,Mauricio Umansky,13,12.773333333333333,12.295,4.789,0.22666666666666657,-0.478333333
32,2,Mira Sorvino,4.761666666666667,6.815,3.743333333333333,4.559,-2.053333333,-3.071666667
32,2,Tyson Beckford,8.285,6.57,7.9783333333333335,5.543,1.7149999999999999,1.4083333333333332
32,2,Xochitl Gomez,2.4133333333333336,3.5566666666666666,3.7933333333333334,9.02,-1.143333333,0.2366666666666668
32,3,Adrian Peterson,9.771666666666667,9.693333333333333,8.868333333333334,7.244,0.07833333333333314,-0.825
32,3,Alyson Hannigan,7.326666666666667,6.833333333333333,6.741666666666666,5.267,0.49333333333333407,-0.091666667
32,3,Ariana Madix,2.5633333333333335,2.7783333333333333,3.06,2.95,-0.215,0.28166666666666673
32,3,Barry Williams,10.365,10.55,10.9,10.367,-0.185,0.34999999999999964
32,3,Charity Lawson,4.181666666666667,5.0616666666666665,5.8933333333333335,8.231,-0.88,0.831666666666667
32,3,Harry Jowsey,9.098333333333333,8.926666666666666,9.186666666666667,7.449,0.17166666666666686,0.26000000000000156
32,3,Jason Mraz,2.055,1.485,1.7466666666666666,5.944,0.5700000000000001,0.2616666666666665
32,3,Lele Pons,4.773333333333333,4.693333333333333,4.933333333333334,5.143,0.08000000000000007,0.2400000000000002
32,3,Mauricio Umansky,7.548333333333333,6.708333333333333,7.07,3.773,0.8399999999999999,0.36166666666666725
32,3,Mira Sorvino,6.173333333333333,6.873333333333333,6.066666666666666,10.262,-0.7,-0.806666667
32,3,Tyson Beckford,11.943333333333333,11.853333333333333,10.978333333333333,9.053,0.08999999999999986,-0.875
32,3,Xochitl Gomez,2.2,2.5433333333333334,2.555,2.317,-0.343333333,0.011666666666666714
32,4,Adrian Peterson,5.441666666666666,5.051666666666667,3.8966666666666665,5.759,0.3899999999999997,-1.155
32,4,Alyson Hannigan,9.09,10.388333333333334,10.168333333333333,8.973,-1.298333333,-0.22
32,4,Ariana Madix,4.6433333333333335,5.868333333333333,6.18,3.552,-1.225,0.31166666666666654
32,4,Barry Williams,10.355,10.308333333333334,9.588333333333333,7.707,0.046666666666666856,-0.72
32,4,Charity Lawson,1.6383333333333334,2.27,2.1766666666666667,4.38,-0.631666667,-0.093333333
32,4,Harry Jowsey,8.758333333333333,9.283333333333333,9.673333333333334,8.914,-0.525,0.39000000000000057
32,4,Jason Mraz,2.1033333333333335,1.6566666666666667,3.7283333333333335,5.212,0.44666666666666677,2.0716666666666668
32,4,Lele Pons,6.1066666666666665,5.531666666666666,4.778333333333333,5.366,0.5750000000000002,-0.753333333
32,4,Mauricio Umansky,8.548333333333334,6.235,6.361666666666666,2.691,2.3133333333333335,0.12666666666666604
32,4,Mira Sorvino,5.931666666666667,3.756666666666667,3.25,3.878,2.175,-0.506666667
32,4,Xochitl Gomez,3.3833333333333333,5.65,6.198333333333333,9.568,-2.266666667,0.5483333333333329
32,5,Alyson Hannigan,9.418333333333333,9.495,9.868333333333334,8.884,-0.076666667,0.37333333333333485
32,5,Ariana Madix,4.381666666666667,3.53,4.803333333333334,3.059,0.851666666666667,1.2733333333333339
32,5,Barry Williams,5.431666666666667,4.931666666666667,3.6216666666666666,5.942,0.5,-1.31
32,5,Charity Lawson,3.585,3.53,3.3183333333333334,4.915,0.05500000000000016,-0.211666667
32,5,Harry Jowsey,9.581666666666667,9.35,8.763333333333334,3.726,0.23166666666666735,-0.586666667
32,5,Jason Mraz,3.0416666666666665,2.9283333333333332,4.218333333333334,3.923,0.11333333333333329,1.2900000000000005
32,5,Lele Pons,5.638333333333334,6.55,6.678333333333334,8.502,-0.911666667,0.12833333333333385
32,5,Mauricio Umansky,5.923333333333333,5.488333333333333,5.6883333333333335,6.086,0.4349999999999996,0.20000000000000018
32,5,Mira Sorvino,6.6033333333333335,7.35,4.868333333333333,5.063,-0.746666667,-2.481666667
32,5,Xochitl Gomez,1.395,1.8466666666666667,3.171666666666667,4.9,-0.451666667,1.3250000000000002
32,6,Alyson Hannigan,8.161666666666667,8.181666666666667,8.271666666666667,4.863,-0.02,0.08999999999999986
32,6,Ariana Madix,2.2066666666666666,2.5283333333333333,3.44,6.165,-0.321666667,0.9116666666666666
32,6,Barry Williams,6.651666666666666,7.52,7.148333333333333,7.025,-0.868333333,-0.371666667
32,6,Charity Lawson,3.1933333333333334,2.888333333333333,3.1733333333333333,1.273,0.30500000000000016,0.28500000000000014
32,6,Harry Jowsey,7.97,6.3566666666666665,5.195,3.921,1.6133333333333333,-1.161666667
32,6,Jason Mraz,5.246666666666667,5.613333333333333,5.336666666666667,7.087,-0.366666667,-0.276666667
32,6,Lele Pons,4.185,3.2733333333333334,3.19,4.239,0.9116666666666662,-0.083333333
32,6,Mauricio Umansky,5.9,7.128333333333333,7.015,6.5,-1.228333333,-0.113333333
32,6,Xochitl Gomez,1.485,1.51,2.23,3.927,-0.025,0.72
32,7,Alyson Hannigan,6.345,5.593333333333334,6.111666666666666,5.611,0.751666666666666,0.5183333333333326
32,7,Ariana Madix,2.4233333333333333,1.37,1.0733333333333333,3.5,1.0533333333333332,-0.296666667
32,7,Barry Williams,5.618333333333333,4.331666666666667,5.29,3.135,1.2866666666666662,0.958333333333333
32,7,Charity Lawson,2.3233333333333333,2.993333333333333,3.44,2.943,-0.67,0.44666666666666677
32,7,Harry Jowsey,7.773333333333333,7.83,6.613333333333333,6.017,-0.056666667,-1.216666667
32,7,Jason Mraz,5.095,6.21,4.366666666666666,6.18,-1.115,-1.843333333
32,7,Lele Pons,3.495,2.9233333333333333,4.036666666666667,1.694,0.5716666666666668,1.1133333333333337
32,7,Xochitl Gomez,2.9266666666666667,4.748333333333333,5.068333333333333,6.92,-1.821666667,0.3200000000000003
32,8,Alyson Hannigan,3.7816666666666667,3.5316666666666667,3.4716666666666667,3.478,0.25,-0.06
32,8,Ariana Madix,2.611666666666667,2.6166666666666667,3.46,4.313,-0.005,0.8433333333333333
32,8,Barry Williams,4.736666666666666,5.463333333333333,5.691666666666666,6.356,-0.726666667,0.2283333333333335
32,8,Charity Lawson,1.4433333333333334,1.68,1.1766666666666667,1.814,-0.236666667,-0.503333333
32,8,Harry Jowsey,6.62,5.925,5.635,3.688,0.6950000000000003,-0.29
32,8,Jason Mraz,6.38,6.463333333333333,6.036666666666667,5.436,-0.083333333,-0.426666667
32,8,Xochitl Gomez,2.4266666666666667,2.32,2.5283333333333333,2.915,0.10666666666666691,0.20833333333333348
32,9,Alyson Hannigan,5.0183333333333335,4.253333333333333,4.225,4.133,0.7650000000000006,-0.028333333
32,9,Ariana Madix,3.6266666666666665,4.025,3.671666666666667,1.903,-0.398333333,-0.353333333
32,9,Charity Lawson,2.8916666666666666,2.8033333333333332,2.485,3.389,0.08833333333333337,-0.318333333
32,9,Harry Jowsey,5.9816666666666665,6,5.926666666666667,5.316,-0.018333333,-0.073333333
32,9,Jason Mraz,1.1866666666666668,2.515,3.03,3.401,-1.328333333,0.5149999999999997
32,9,Xochitl Gomez,2.295,1.4033333333333333,1.6616666666666666,2.858,0.8916666666666666,0.2583333333333333
33,4,Brooks Nader,8.203333333333333,6.21,5.473333333333334,6.7,1.9933333333333332,-0.736666667
33,4,Chandler Kinney,5.466666666666667,5.076666666666667,4.081666666666667,7.066,0.3899999999999997,-0.995
33,4,Danny Amendola,4.55,3.175,4.528333333333333,2.97,1.375,1.3533333333333335
33,4,Dwight Howard?,6.033333333333333,6.823333333333333,7.87,5.079,-0.79,1.0466666666666669
33,4,Ilona Maher,4.9783333333333335,3.555,4.131666666666667,4.977,1.4233333333333333,0.5766666666666667
33,4,Jenn Tran,4.388333333333334,5.285,4.795,5.366,-0.896666667,-0.49
33,4,Joey Graziadei,1.6233333333333333,2.191666666666667,1.6666666666666667,6.599,-0.568333333,-0.525
33,4,Phaedra Parks,6.226666666666667,7.1883333333333335,6.74,1.848,-0.961666667,-0.448333333
33,4,Stephen Nedoroscik,3.53,5.495,5.713333333333333,4.395,-1.965,0.21833333333333282
33,5,Chandler Kinney,4.325,2.88,4.543333333333333,2.789,1.4450000000000003,1.663333333333333
33,5,Danny Amendola,5.043333333333333,3.058333333333333,4.35,3.973,1.9849999999999999,1.2916666666666665
33,5,Dwight Howard?,4.616666666666666,5.858333333333333,5.288333333333333,3.542,-1.241666667,-0.57
33,5,Ilona Maher,3.7883333333333336,3.691666666666667,2.8466666666666667,3.152,0.09666666666666668,-0.845
33,5,Jenn Tran,5.403333333333333,4.581666666666667,5.255,4.918,0.8216666666666663,0.6733333333333329
33,5,Joey Graziadei,2.091666666666667,2.54,1.855,6.067,-0.448333333,-0.685
33,5,Phaedra Parks,7.648333333333333,7.971666666666667,7.808333333333334,6.597,-0.323333333,-0.163333333
33,5,Stephen Nedoroscik,3.0833333333333335,5.418333333333333,4.053333333333334,4.962,-2.335,-1.365
33,6,Chandler Kinney,4.22,3.26,3.9766666666666666,3.823,0.96,0.7166666666666668
33,6,Danny Amendola,5.796666666666667,5.183333333333334,6.08,5.766,0.6133333333333333,0.8966666666666665
33,6,Dwight Howard?,1.8183333333333334,1.3016666666666667,1.6266666666666667,3.301,0.5166666666666666,0.32499999999999996
33,6,Ilona Maher,6.998333333333333,6.675,6.476666666666667,4.428,0.32333333333333325,-0.198333333
33,6,Jenn Tran,2.91,3.1883333333333335,3.175,4.101,-0.278333333,-0.013333333
33,6,Joey Graziadei,1.6216666666666666,2.81,2.683333333333333,3.972,-1.188333333,-0.126666667
33,6,Stephen Nedoroscik,4.635,5.581666666666667,3.9816666666666665,2.609,-0.946666667,-1.6
33,7,Chandler Kinney,1.1766666666666667,1.0816666666666668,1.6166666666666667,2.093,0.09499999999999997,0.5349999999999999
33,7,Danny Amendola,3.901666666666667,4.3,4.148333333333333,2.182,-0.398333333,-0.151666667
33,7,Dwight Howard?,4.763333333333334,5.391666666666667,5.205,3.512,-0.628333333,-0.186666667
33,7,Ilona Maher,3.8033333333333332,3.685,3.388333333333333,2.586,0.11833333333333318,-0.296666667
33,7,Joey Graziadei,4.73,4.185,4.418333333333333,5.085,0.5450000000000008,0.2333333333333334
33,7,Stephen Nedoroscik,2.625,2.3566666666666665,2.223333333333333,5.542,0.26833333333333353,-0.133333333
34,3,Alix Earle,6.776666666666666,4.515,4.99,5.006,2.2616666666666667,0.47500000000000053
34,3,Andy Richter,10.223333333333333,8.47,7.818333333333333,7.608,1.753333333333332,-0.651666667
34,3,Danielle Fishel,5.288333333333333,5.023333333333333,4.6,2.716,0.2649999999999997,-0.423333333
34,3,Dylan Efron,6.898333333333333,6.023333333333333,5.423333333333333,6.371,0.875,-0.6
34,3,Elaine Hendrix,5.066666666666666,6.98,4.043333333333333,4.385,-1.913333333,-2.936666667
34,3,Hilaria Baldwin,5.8,5.526666666666666,5.633333333333334,6.356,0.27333333333333343,0.10666666666666735
34,3,Jen Affleck,8.26,8.191666666666666,7.413333333333333,6.519,0.06833333333333336,-0.778333333
34,3,Jordan Chiles,4.713333333333333,5.276666666666666,6.283333333333333,6.318,-0.563333333,1.0066666666666668
34,3,Lauren Jauregui,11.623333333333333,11.031666666666666,11.036666666666667,11.228,0.5916666666666668,0.005000000000000782
34,3,Robert Irwin,5.055,6.303333333333334,7.996666666666667,8.97,-1.248333333,1.6933333333333334
34,3,Scott Hoying,6.388333333333334,7.6883333333333335,7.555,7.35,-1.3,-0.133333333
34,3,Whitney Leavitt,1.9066666666666667,2.97,5.206666666666667,5.173,-1.063333333,2.236666666666667
34,4,Alix Earle,4.316666666666666,5.475,6.7683333333333335,7.913,-1.158333333,1.293333333333334
34,4,Andy Richter,10.14,7.786666666666667,5.945,5.801,2.3533333333333335,-1.841666667
34,4,Danielle Fishel,7.02,6.733333333333333,6.195,8.427,0.2866666666666662,-0.538333333
34,4,Dylan Efron,6.341666666666667,5.588333333333333,6.145,5.93,0.7533333333333339,0.5566666666666666
34,4,Elaine Hendrix,5.435,5.923333333333333,6.348333333333334,7.686,-0.488333333,0.4250000000000007
34,4,Hilaria Baldwin,7.848333333333334,5.96,8.176666666666666,4.879,1.8883333333333336,2.216666666666666
34,4,Jen Affleck,2.8433333333333333,2.6266666666666665,1.305,1.017,0.21666666666666679,-1.321666667
34,4,Jordan Chiles,4.6033333333333335,5.536666666666667,5.538333333333333,5.305,-0.933333333,0.001666666666666039
34,4,Robert Irwin,3.16,3.9466666666666668,4.873333333333333,4.352,-0.786666667,0.9266666666666663
34,4,Scott Hoying,9.215,10.026666666666667,9.073333333333334,9.972,-0.811666667,-0.953333333
34,4,Whitney Leavitt,5.076666666666667,6.3966666666666665,5.631666666666667,4.718,-1.32,-0.765
34,6,Alix Earle,6.218333333333334,6.831666666666667,7.308333333333334,5.042,-0.613333333,0.47666666666666657
34,6,Andy Richter,8.246666666666666,7.21,6.5633333333333335,5.644,1.0366666666666662,-0.646666667
34,6,Danielle Fishel,1.9966666666666666,2.5816666666666666,1.8683333333333334,3.605,-0.585,-0.713333333
34,6,Dylan Efron,7.636666666666667,6.88,5.365,4.588,0.7566666666666668,-1.515
34,6,Elaine Hendrix,4.968333333333334,5.691666666666666,5.156666666666666,5.715,-0.723333333,-0.535
34,6,Jen Affleck,6.391666666666667,6.9,5.086666666666667,4.68,-0.508333333,-1.813333333
34,6,Jordan Chiles,1.62,2.885,3.1166666666666667,2.311,-1.265,0.2316666666666669
34,6,Robert Irwin,4.923333333333333,2.3183333333333334,5.468333333333334,8.603,2.6049999999999995,3.1500000000000004
34,6,Scott Hoying,9.508333333333333,9.508333333333333,9.581666666666667,9.528,0,0.07333333333333414
34,6,Whitney Leavitt,3.49,4.193333333333333,5.485,5.284,-0.703333333,1.291666666666667
34,7,Alix Earle,4.623333333333333,3.256666666666667,3.9983333333333335,4.48,1.3666666666666663,0.7416666666666667
34,7,Andy Richter,8.411666666666667,6.953333333333333,5.933333333333334,5.005,1.458333333333334,-1.02
